"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"4801","https://toiletmap.gov.au/facility/4801","Narrawallee - Matron Porter Drive","Park or reserve","90 Matron Porter Drive","Narrawallee","NSW","","-35.31257459","150.46966870","False","False","","False","False","False","False","Difficulty rating medium, uneven surface.","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway wide, door outward opening, force needed to open door light, floorspace small, toilet seat low, grabrails and wash basin.","False","False","False","False","False"
"4803","https://toiletmap.gov.au/facility/4803","Nowra - Nowra Cemetery","Cemetery","210 Kinghorne Street","Nowra","NSW","","-34.88834930","150.60108200","True","False","Unsealed carpark off Kinghorn Street","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4804","https://toiletmap.gov.au/facility/4804","Nowra - Davis Park","Park or reserve","7 Spring Street","Nowra","NSW","","-34.88046269","150.59748923","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","Currently closed","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4805","https://toiletmap.gov.au/facility/4805","Cape Otway Road 1","Other","Cape Otway Road","Wurdiboluc","VIC","","-38.30179434","144.03777120","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4806","https://toiletmap.gov.au/facility/4806","Nowra - Egans Lane","Car park","17 Egans Lane","Mingelo","NSW","","-34.87398879","150.60237396","True","True","Large sealed carpark
Eight accessible parking spaces available","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","True","Doorway is wide (over 850 mm). Inward opening door. Oversize floor space. Has grab rails, water/basin available.","True","False","True","False","False"
"4807","https://toiletmap.gov.au/facility/4807","Cape Otway Road 2","Other","Cape Otway Road","Wurdiboluc","VIC","","-38.29467118","144.04752590","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4808","https://toiletmap.gov.au/facility/4808","Cape Otway Road 3","Park or reserve","Cape Otway Road","Wurdiboluc","VIC","","-38.28739210","144.05112770","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"4809","https://toiletmap.gov.au/facility/4809","Nowra - Harry Sawkins Park","Park or reserve","1 McGrath Avenue","Nowra","NSW","","-34.87128623","150.60275251","True","False","On street carparking in McGrath Avenue","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 7am-7:30pm","","True","True","False","False","False","True","False","True","Doorway: wide; door: inward opening; floorspace: small; toilet seat: high, wash basin: yes, grabrails: yes","True","False","True","False","False"
"4810","https://toiletmap.gov.au/facility/4810","Nowra - Marriott Park","Park or reserve","84 Princes Highway","Nowra","NSW","","-34.88056190","150.60397283","True","False","Sealed carpark or on street parking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 8:30am-7:30pm","","True","True","False","False","False","False","False","False","","True","False","True","False","False"
"4811","https://toiletmap.gov.au/facility/4811","Nowra - Recreation Ground - North Street","Sporting facility","9 North Street","Nowra","NSW","","-34.87122633","150.59509550","True","False","On street carparking","False","False","False","False","Cricket oval","False","False","False","False","False","","False","False","","False","False","False","","Currently closed","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"4812","https://toiletmap.gov.au/facility/4812","Nowra - Mavromattes reserve","Sporting facility","2 Wharf Road","Nowra","NSW","","-34.86507265","150.60381840","True","False","On street parking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","True","True","","True","False","False","False","False"
"4813","https://toiletmap.gov.au/facility/4813","Nowra - Stewart Place (Female & Disabled)","Bus station","Stewart Place, Schofield Lane","Nowra","NSW","","-34.87512614","150.60191836","True","True","Large sealed carparking in CBD centre","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","False","True","False","False","False","True","False","True","Doorway: narrow; door: inward opening; floor space: large; grabrails: yes; wash basin: yes.","True","False","True","False","False"
"4815","https://toiletmap.gov.au/facility/4815","Nowra - Stewart Place (Male)","Bus station","Stewart Place","Nowra","NSW","","-34.87531907","150.60184124","True","True","Central CBD carparking","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","False","False","False","False","True","False","False","Facilities are male only","True","False","False","False","False"
"4817","https://toiletmap.gov.au/facility/4817","Orient Point - Boat Ramp","Park or reserve","Opposite 42 Orient Avenue","Orient Point","NSW","","-34.91228659","150.74473760","False","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway: wide; door: inward opening; floor space: small; grabrails: yes; wash basin: yes","False","False","False","False","True"
"4818","https://toiletmap.gov.au/facility/4818","Sanctuary Point - John Williams Reserve","Park or reserve","248 Sanctuary Point Road","Sanctuary Point","NSW","","-35.11402550","150.63914750","True","False","","False","False","False","False","Difficulty type slope , difficulty rating medium","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","True","Doorway wide, floorspace large, toilet seat height low, Does not have grabrails, wash basin.","False","False","False","False","False"
