data.id,,kommentarnummer,analyse,post
1ny6368,26,27.0,0.0,0
1ny6368,27,28.0,0.0,0
1ny6368,28,29.0,0.0,0
1ny6368,29,30.0,0.0,0
1ny6368,30,31.0,0.0,0
1ny6368,31,32.0,-1.0,0
1ny6368,32,33.0,0.0,0
1ny6368,33,34.0,0.0,0
1ny6368,34,35.0,0.0,0
1ny6368,35,36.0,-1.0,0
1ny6368,36,37.0,1.0,0
1ny6368,37,38.0,1.0,0
1ny6368,38,39.0,1.0,0
1ny6368,39,40.0,-1.0,0
1ny6368,40,41.0,1.0,0
1ny6368,41,42.0,-1.0,0
1ny6368,42,43.0,1.0,0
1ny6368,43,44.0,0.0,0
1ny6368,44,45.0,0.0,0
1ny6368,45,46.0,0.0,0
1ny6368,46,47.0,1.0,0
1ny6368,47,48.0,-1.0,0
1ny6368,48,49.0,0.0,0
1ny6368,49,50.0,0.0,0
1ny6368,50,51.0,0.0,0
1ny6368,51,52.0,0.0,0
1ny6368,52,53.0,0.0,0
1ny6368,53,54.0,1.0,0
1ny6368,54,55.0,0.0,0
1ny6368,55,56.0,0.0,0
1ny6368,56,57.0,0.0,0
1ny6368,57,58.0,0.0,0
1ny6368,58,59.0,0.0,0
1ny6368,59,60.0,0.0,0
1ny6368,60,61.0,0.0,0
1ny6368,61,62.0,0.0,0
1ny6368,62,63.0,0.0,0
1ny6368,63,64.0,1.0,0
1ny6368,64,65.0,0.0,0
1ny6368,65,66.0,1.0,0
1ny6368,66,67.0,0.0,0
1ny6368,67,68.0,0.0,0
1ny6368,68,69.0,0.0,0
1ny6368,69,70.0,0.0,0
1ny6368,70,71.0,0.0,0
1ny6368,71,72.0,1.0,0
1ny6368,72,73.0,-1.0,0
1ny6368,73,74.0,-1.0,0
1ny6368,74,75.0,-1.0,0
1ny6368,75,76.0,0.0,0
1ny6368,76,77.0,0.0,0
1ny6368,77,78.0,0.0,0
1ny6368,78,79.0,-1.0,0
1ny6368,79,80.0,-1.0,0
1ny6368,80,81.0,0.0,0
1ny6368,81,82.0,-1.0,0
1ny6368,82,83.0,0.0,0
1ny6368,83,84.0,0.0,0
1ny6368,84,85.0,0.0,0
1ny6368,85,86.0,-1.0,0
1ny6368,86,87.0,-1.0,0
1ny6368,87,88.0,1.0,0
1ny6368,88,89.0,0.0,0
1ny6368,89,90.0,0.0,0
1ny6368,90,91.0,0.0,0
1ny6368,91,92.0,0.0,0
1ny6368,92,93.0,0.0,0
1ny6368,93,94.0,0.0,0
1ny6368,94,95.0,0.0,0
1ny6368,95,96.0,0.0,0
1ny6368,96,97.0,0.0,0
1ny6368,97,98.0,0.0,0
1ny6368,98,99.0,1.0,0
1ny6368,99,100.0,0.0,0
1ny6368,100,101.0,1.0,0
1ny6368,101,102.0,-1.0,0
1ny6368,102,103.0,1.0,0
1ny6368,103,104.0,-1.0,0
1ny6368,104,105.0,0.0,0
1ny6368,105,106.0,0.0,0
1ny6368,106,107.0,0.0,0
1ny6368,107,108.0,0.0,0
1ny6368,108,109.0,0.0,0
1ny6368,109,110.0,0.0,0
1ny6368,110,111.0,1.0,0
1ny6368,111,112.0,-1.0,0
1ny6368,112,113.0,1.0,0
1ny6368,113,114.0,1.0,0
1ny6368,114,115.0,0.0,0
1ny6368,115,116.0,0.0,0
1ny6368,116,117.0,0.0,0
1ny6368,117,118.0,0.0,0
1ny6368,118,119.0,0.0,0
1ny6368,119,120.0,0.0,0
1ny6368,120,121.0,0.0,0
1ny6368,121,122.0,-1.0,0
1ny6368,122,123.0,0.0,0
1ny6368,123,124.0,0.0,0
1ny6368,124,125.0,0.0,0
1ny6368,125,126.0,1.0,0
1ny6368,126,127.0,0.0,0
1ny6368,127,128.0,-1.0,0
1o1k82l,0,0.0,-1.0,1
1o1k82l,1,1.0,0.0,1
1o1k82l,2,2.0,-1.0,1
1o1k82l,3,3.0,0.0,1
1o1k82l,4,4.0,0.0,1
1o1k82l,5,5.0,-1.0,1
1o1k82l,6,6.0,0.0,1
1o1k82l,7,7.0,0.0,1
1o1k82l,8,8.0,0.0,1
1o1k82l,9,9.0,0.0,1
1o1k82l,10,10.0,1.0,1
1o1k82l,11,11.0,1.0,1
1o1k82l,12,12.0,1.0,1
1o1k82l,13,13.0,1.0,1
1o1k82l,14,14.0,0.0,1
1o1k82l,15,15.0,0.0,1
1o1k82l,16,16.0,0.0,1
1o1k82l,17,17.0,-1.0,1
1o1k82l,18,18.0,0.0,1
1o1k82l,19,19.0,-1.0,1
1o1k82l,20,20.0,-1.0,1
1o1k82l,21,21.0,-1.0,1
1o1k82l,22,22.0,-1.0,1
1o1k82l,23,23.0,-1.0,1
1o1k82l,24,24.0,0.0,1
1o1k82l,25,25.0,-1.0,1
1o1k82l,26,26.0,0.0,1
1o1k82l,27,27.0,0.0,1
1o1k82l,28,28.0,0.0,1
1o1k82l,29,29.0,0.0,1
1o1k82l,30,30.0,1.0,1
1o1k82l,31,31.0,0.0,1
1o1k82l,32,32.0,1.0,1
1o1k82l,33,33.0,1.0,1
1o1k82l,34,34.0,-1.0,1
1o1k82l,35,35.0,1.0,1
1o1k82l,36,36.0,1.0,1
1o1k82l,37,37.0,1.0,1
1o1k82l,38,38.0,0.0,1
1o1k82l,39,39.0,1.0,1
1o1k82l,40,40.0,0.0,1
1o1k82l,41,41.0,0.0,1
1o1k82l,42,42.0,-1.0,1
1o1k82l,43,43.0,-1.0,1
1o1k82l,44,44.0,-1.0,1
1o1k82l,45,45.0,0.0,1
1o1k82l,46,46.0,0.0,1
1o1k82l,47,47.0,0.0,1
1o1k82l,48,48.0,0.0,1
1o1k82l,49,49.0,0.0,1
1o1mnyf,0,0.0,1.0,0
1o1mnyf,1,1.0,1.0,0
1o1mnyf,2,2.0,0.0,0
1o1mnyf,3,3.0,0.0,0
1o1mnyf,4,4.0,0.0,0
1o1mnyf,5,5.0,0.0,0
1o1mnyf,6,6.0,1.0,0
1o1mnyf,7,7.0,0.0,0
1o1mnyf,8,8.0,0.0,0
1o1mnyf,9,9.0,-1.0,0
1o1mnyf,10,10.0,0.0,0
1o1mnyf,11,11.0,0.0,0
1o1mnyf,12,12.0,0.0,0
1o1mnyf,13,13.0,0.0,0
1o1mnyf,14,14.0,0.0,0
1o1mnyf,15,15.0,0.0,0
1o1mnyf,16,16.0,0.0,0
1o1mnyf,17,17.0,0.0,0
1o1mnyf,18,18.0,0.0,0
1o1mnyf,19,19.0,0.0,0
1o1mnyf,20,20.0,0.0,0
1o1mnyf,21,21.0,0.0,0
1o1mnyf,22,22.0,0.0,0
1o1mnyf,23,23.0,0.0,0
1o1mnyf,24,24.0,0.0,0
1o1mnyf,25,25.0,0.0,0
1o1mnyf,26,26.0,0.0,0
1o1mnyf,27,27.0,0.0,0
1o1mnyf,28,28.0,0.0,0
1o1mnyf,29,29.0,0.0,0
1o1mnyf,30,30.0,0.0,0
1o1mnyf,31,31.0,0.0,0
1o1mnyf,32,32.0,0.0,0
1o1mnyf,33,33.0,-1.0,0
1o1mnyf,34,34.0,1.0,0
1o1mnyf,35,35.0,1.0,0
1o1mnyf,36,36.0,1.0,0
1o1mnyf,37,37.0,0.0,0
1o1mnyf,38,38.0,-1.0,0
1o1mnyf,39,39.0,-1.0,0
1o1mnyf,40,40.0,-1.0,0
1o1mnyf,41,41.0,1.0,0
1o1mnyf,42,42.0,0.0,0
1o1mnyf,43,43.0,1.0,0
1o1mnyf,44,44.0,0.0,0
1o1mnyf,45,45.0,1.0,0
1o1mnyf,46,46.0,1.0,0
1o1mnyf,47,47.0,1.0,0
1o1mnyf,48,48.0,1.0,0
1o1mnyf,49,49.0,1.0,0
1o4mnd8,0,0.0,0.0,0
1o4mnd8,1,1.0,-1.0,0
1o4mnd8,2,2.0,0.0,0
1o4mnd8,3,3.0,-1.0,0
1o4mnd8,4,4.0,-1.0,0
1o4mnd8,5,5.0,0.0,0
1o4mnd8,6,6.0,1.0,0
1o4mnd8,7,7.0,-1.0,0
1o4mnd8,8,8.0,0.0,0
1o4mnd8,9,9.0,0.0,0
1o4mnd8,10,10.0,1.0,0
1o4mnd8,11,11.0,1.0,0
1o4mnd8,12,12.0,0.0,0
1o4mnd8,13,13.0,1.0,0
1o4mnd8,14,14.0,1.0,0
1o4mnd8,15,15.0,1.0,0
1o4mnd8,16,16.0,1.0,0
1o4mnd8,17,17.0,0.0,0
1o4mnd8,18,18.0,-1.0,0
1o4mnd8,19,19.0,0.0,0
1o4mnd8,20,20.0,1.0,0
1o4mnd8,21,21.0,1.0,0
1o4mnd8,22,22.0,1.0,0
1o4mnd8,23,23.0,0.0,0
1o4mnd8,24,24.0,0.0,0
1o4mnd8,25,25.0,1.0,0
1o4mnd8,26,26.0,1.0,0
1o4mnd8,27,27.0,0.0,0
1o4mnd8,28,28.0,0.0,0
1o4mnd8,29,29.0,1.0,0
1o6rc2e,0,0.0,0.0,0
1o6rc2e,1,1.0,0.0,0
1o6rc2e,2,2.0,0.0,0
1o6rc2e,3,3.0,0.0,0
1o6rc2e,4,4.0,0.0,0
1o6rc2e,5,5.0,0.0,0
1o6rc2e,6,6.0,1.0,0
1o6rc2e,7,7.0,-1.0,0
1o6rc2e,8,8.0,1.0,0
1o6rc2e,9,9.0,-1.0,0
1o6rc2e,10,10.0,1.0,0
1o6rc2e,11,11.0,0.0,0
1o6rc2e,12,12.0,0.0,0
1o6rc2e,13,13.0,0.0,0
1o6rc2e,14,14.0,1.0,0
1o6rc2e,15,15.0,0.0,0
1o6rc2e,16,16.0,0.0,0
1o6rc2e,17,17.0,0.0,0
1o6rc2e,18,18.0,0.0,0
1o6rc2e,19,19.0,1.0,0
1o6rc2e,20,20.0,-1.0,0
1o6rc2e,21,21.0,1.0,0
1o6rc2e,22,22.0,0.0,0
1o6rc2e,23,23.0,0.0,0
1o6rc2e,24,24.0,0.0,0
1o6rc2e,25,25.0,0.0,0
1o6rc2e,26,26.0,0.0,0
1o6rc2e,27,27.0,-1.0,0
1o6rc2e,28,28.0,0.0,0
1o6rc2e,29,29.0,0.0,0
1o6rc2e,30,30.0,0.0,0
1o6rc2e,31,31.0,0.0,0
1o6rc2e,32,32.0,0.0,0
1o6rc2e,33,33.0,0.0,0
1o6rc2e,34,34.0,0.0,0
1o6rc2e,35,35.0,0.0,0
1o6rc2e,36,36.0,0.0,0
1o6rc2e,37,37.0,0.0,0
1o6rc2e,38,38.0,0.0,0
1o6rc2e,39,39.0,0.0,0
1o6rc2e,40,40.0,0.0,0
1o6rc2e,41,41.0,-1.0,0
1o6rc2e,42,42.0,1.0,0
1o6rc2e,43,43.0,0.0,0
1o6rc2e,44,44.0,0.0,0
1o6rc2e,45,45.0,-1.0,0
1o6rc2e,46,46.0,-1.0,0
1o6rc2e,47,47.0,-1.0,0
1o6rc2e,48,48.0,1.0,0
1o6rc2e,49,49.0,0.0,0
1o6rc2e,50,50.0,0.0,0
1o6rc2e,51,51.0,1.0,0
1o6rc2e,52,52.0,-1.0,0
1o6rc2e,53,53.0,-1.0,0
1o6rc2e,54,54.0,0.0,0
1o6rc2e,55,55.0,-1.0,0
1o6rc2e,56,56.0,-1.0,0
1o6rc2e,57,57.0,-1.0,0
1o6rc2e,58,58.0,-1.0,0
1o6rc2e,59,59.0,0.0,0
1o6rc2e,60,60.0,0.0,0
1o8athz,0,0.0,-1.0,0
1o8athz,1,1.0,0.0,0
1o8athz,2,2.0,0.0,0
1o8athz,3,3.0,0.0,0
1o8athz,4,4.0,0.0,0
1o8athz,5,5.0,-1.0,0
1o8athz,6,6.0,0.0,0
1o8athz,7,7.0,0.0,0
1o8athz,8,8.0,0.0,0
1o8athz,9,9.0,0.0,0
1o8athz,10,10.0,0.0,0
1o8athz,11,11.0,-1.0,0
1o8athz,12,12.0,1.0,0
1o8athz,13,13.0,-1.0,0
1o8athz,14,14.0,0.0,0
1o8dmdp,0,0.0,0.0,0
1o8dmdp,1,1.0,0.0,0
1o8dmdp,2,2.0,-1.0,0
1o8dmdp,3,3.0,0.0,0
1o8dmdp,4,4.0,-1.0,0
1o8dmdp,5,5.0,0.0,0
1o8dmdp,6,6.0,0.0,0
1o8dmdp,7,7.0,-1.0,0
1o8dmdp,8,8.0,0.0,0
1o8dmdp,9,9.0,-1.0,0
1o8dmdp,10,10.0,-1.0,0
1o8dmdp,11,11.0,-1.0,0
1o8dmdp,12,12.0,0.0,0
1o8dmdp,13,13.0,0.0,0
1o8dmdp,14,14.0,0.0,0
1o8dmdp,15,15.0,0.0,0
1o8dmdp,16,16.0,0.0,0
1o8dmdp,17,17.0,0.0,0
1o8dmdp,18,18.0,0.0,0
1o8dmdp,19,19.0,0.0,0
1o8dmdp,20,20.0,0.0,0
1o8dmdp,21,21.0,-1.0,0
1o8dmdp,22,22.0,0.0,0
1o8dmdp,23,23.0,0.0,0
1o8dmdp,24,24.0,1.0,0
1o8dmdp,25,25.0,0.0,0
1o8dmdp,26,26.0,0.0,0
1o8dmdp,27,27.0,0.0,0
1o8dmdp,28,28.0,1.0,0
1o8dmdp,29,29.0,-1.0,0
1o8dmdp,30,30.0,0.0,0
1o8dmdp,31,31.0,0.0,0
1o8dmdp,32,32.0,0.0,0
1o8dmdp,33,33.0,0.0,0
1o8dmdp,34,34.0,0.0,0
1o8dmdp,35,35.0,0.0,0
1o8dmdp,36,36.0,0.0,0
1o8dmdp,37,37.0,0.0,0
1o8dmdp,38,38.0,0.0,0
1o8dmdp,39,39.0,1.0,0
1o8dmdp,40,40.0,0.0,0
1o8dmdp,41,41.0,0.0,0
1o8dmdp,42,42.0,0.0,0
1o8dmdp,43,43.0,1.0,0
1o8dmdp,44,44.0,0.0,0
1obpfhr,0,0.0,1.0,0
1obpfhr,1,1.0,-1.0,0
1obpfhr,2,2.0,0.0,0
1obpfhr,3,3.0,1.0,0
1obpfhr,4,4.0,1.0,0
1obpfhr,5,5.0,-1.0,0
1obpfhr,6,6.0,0.0,0
1obpfhr,7,7.0,-1.0,0
1obpfhr,8,8.0,1.0,0
1obpfhr,9,9.0,-1.0,0
1obpfhr,10,10.0,1.0,0
1obpfhr,11,11.0,0.0,0
1obpfhr,12,12.0,-1.0,0
1obpfhr,13,13.0,1.0,0
1obpfhr,14,14.0,1.0,0
1obpfhr,15,15.0,-1.0,0
1obpfhr,16,16.0,0.0,0
1obpfhr,17,17.0,1.0,0
1obpfhr,18,18.0,0.0,0
1obpfhr,19,19.0,0.0,0
1obpfhr,20,20.0,1.0,0
1obpfhr,21,21.0,1.0,0
1obpfhr,22,22.0,-1.0,0
1obpfhr,23,23.0,1.0,0
1obpfhr,24,24.0,1.0,0
1obpfhr,25,25.0,0.0,0
1obpfhr,26,26.0,-1.0,0
1obpfhr,27,27.0,0.0,0
1obpfhr,28,28.0,0.0,0
1obpfhr,29,29.0,1.0,0
1obpfhr,30,30.0,0.0,0
1obpfhr,31,31.0,1.0,0
1obpfhr,32,32.0,1.0,0
1obpfhr,33,33.0,-1.0,0
1obpfhr,34,34.0,0.0,0
1obpfhr,35,35.0,1.0,0
1obpfhr,36,36.0,1.0,0
1obpfhr,37,37.0,1.0,0
1obpfhr,38,38.0,-1.0,0
1obpfhr,39,39.0,1.0,0
1obpfhr,40,40.0,1.0,0
1obpfhr,41,41.0,0.0,0
1obpfhr,42,42.0,1.0,0
1obpfhr,43,43.0,0.0,0
1obpfhr,44,44.0,1.0,0
1obpfhr,45,45.0,1.0,0
1obpfhr,46,46.0,1.0,0
1obpfhr,47,47.0,1.0,0
1ochwdj,0,0.0,0.0,0
1ochwdj,1,1.0,-1.0,0
1ochwdj,2,2.0,0.0,0
1ochwdj,3,3.0,-1.0,0
1ochwdj,4,4.0,-1.0,0
1ochwdj,5,5.0,1.0,0
1ochwdj,6,6.0,1.0,0
1ochwdj,7,7.0,-1.0,0
1ochwdj,8,8.0,1.0,0
1ochwdj,9,9.0,-1.0,0
1ochwdj,10,10.0,1.0,0
1ochwdj,11,11.0,-1.0,0
1ochwdj,12,12.0,1.0,0
1ochwdj,13,13.0,1.0,0
1ochwdj,14,14.0,-1.0,0
1ochwdj,15,15.0,1.0,0
1ochwdj,16,16.0,0.0,0
1ochwdj,17,17.0,1.0,0
1ochwdj,18,18.0,1.0,0
1ochwdj,19,19.0,1.0,0
1ochwdj,20,20.0,1.0,0
1ochwdj,21,21.0,-1.0,0
1ochwdj,22,22.0,1.0,0
1ochwdj,23,23.0,0.0,0
1ochwdj,24,24.0,1.0,0
1ochwdj,25,25.0,0.0,0
1ochwdj,26,26.0,0.0,0
1ochwdj,27,27.0,0.0,0
1ochwdj,28,28.0,0.0,0
1ochwdj,29,29.0,0.0,0
1ochwdj,30,30.0,-1.0,0
1ochwdj,31,31.0,0.0,0
1ochwdj,32,32.0,1.0,0
1ochwdj,33,33.0,0.0,0
1ochwdj,34,34.0,0.0,0
1ochwdj,35,35.0,0.0,0
1ochwdj,36,36.0,1.0,0
1ochwdj,37,37.0,-1.0,0
1ochwdj,38,38.0,-1.0,0
1ochwdj,39,39.0,-1.0,0
1ochwdj,40,40.0,1.0,0
1ochwdj,41,41.0,-1.0,0
1ochwdj,42,42.0,-1.0,0
1ochwdj,43,43.0,0.0,0
1ochwdj,44,44.0,1.0,0
1ochwdj,45,45.0,-1.0,0
1ochwdj,46,46.0,0.0,0
1ochwdj,47,47.0,0.0,0
1ochwdj,48,48.0,0.0,0
1ochwdj,49,49.0,1.0,0
1ochwdj,50,50.0,-1.0,0
1ochwdj,51,51.0,-1.0,0
1ochwdj,52,52.0,1.0,0
1ochwdj,53,53.0,1.0,0
1ochwdj,54,54.0,-1.0,0
1ochwdj,55,55.0,1.0,0
1ochwdj,56,56.0,1.0,0
1ochwdj,57,57.0,-1.0,0
1ochwdj,58,58.0,1.0,0
1ochwdj,59,59.0,1.0,0
1ochwdj,60,60.0,-1.0,0
1ochwdj,61,61.0,0.0,0
1ochwdj,62,62.0,0.0,0
1ochwdj,63,63.0,-1.0,0
1ochwdj,64,64.0,-1.0,0
1ochwdj,65,65.0,1.0,0
1ochwdj,66,66.0,0.0,0
1ochwdj,67,67.0,0.0,0
1ochwdj,68,68.0,0.0,0
1ochwdj,69,69.0,1.0,0
1ochwdj,70,70.0,0.0,0
1ochwdj,71,71.0,1.0,0
1ochwdj,72,72.0,0.0,0
1ochwdj,73,73.0,0.0,0
1ochwdj,74,74.0,1.0,0
1ochwdj,75,75.0,0.0,0
1ochwdj,76,76.0,1.0,0
1ochwdj,77,77.0,0.0,0
1ochwdj,78,78.0,0.0,0
1ochwdj,79,79.0,-1.0,0
1ochwdj,80,80.0,0.0,0
1ochwdj,81,81.0,-1.0,0
1ochwdj,82,82.0,1.0,0
1ochwdj,83,83.0,1.0,0
1ochwdj,84,84.0,0.0,0
1ochwdj,85,85.0,1.0,0
1ochwdj,86,86.0,0.0,0
1ochwdj,87,87.0,0.0,0
1ochwdj,88,88.0,0.0,0
1ochwdj,89,89.0,1.0,0
1ochwdj,90,90.0,-1.0,0
1ochwdj,91,91.0,0.0,0
1ochwdj,92,92.0,1.0,0
1ochwdj,93,93.0,1.0,0
1ochwdj,94,94.0,1.0,0
1ochwdj,95,95.0,1.0,0
1ochwdj,96,96.0,1.0,0
1ochwdj,97,97.0,0.0,0
1ochwdj,98,98.0,0.0,0
1ochwdj,99,99.0,0.0,0
1ochwdj,100,100.0,1.0,0
1ochwdj,101,101.0,0.0,0
1ochwdj,102,102.0,0.0,0
1ochwdj,103,103.0,0.0,0
1ochwdj,104,104.0,0.0,0
1ochwdj,105,105.0,0.0,0
1ochwdj,106,106.0,-1.0,0
1ochwdj,107,107.0,1.0,0
1ochwdj,108,108.0,-1.0,0
1ochwdj,109,109.0,-1.0,0
1ochwdj,110,110.0,0.0,0
1ochwdj,111,111.0,0.0,0
1ochwdj,112,112.0,-1.0,0
1ochwdj,113,113.0,0.0,0
1ochwdj,114,114.0,0.0,0
1ochwdj,115,115.0,1.0,0
1ochwdj,116,116.0,1.0,0
1ochwdj,117,117.0,-1.0,0
1ochwdj,118,118.0,0.0,0
1ochwdj,119,119.0,-1.0,0
1ochwdj,120,120.0,0.0,0
1ochwdj,121,121.0,-1.0,0
1ochwdj,122,122.0,1.0,0
1ochwdj,123,123.0,0.0,0
1ochwdj,124,124.0,0.0,0
1ochwdj,125,125.0,-1.0,0
1ochwdj,126,126.0,1.0,0
1ochwdj,127,127.0,1.0,0
1ochwdj,128,128.0,1.0,0
1ochwdj,129,129.0,0.0,0
1ochwdj,130,130.0,-1.0,0
1ochwdj,131,131.0,0.0,0
1ochwdj,132,132.0,1.0,0
1ochwdj,133,133.0,0.0,0
1ochwdj,134,134.0,0.0,0
1ochwdj,135,135.0,0.0,0
1ochwdj,136,136.0,0.0,0
1ochwdj,137,137.0,0.0,0
1ochwdj,138,138.0,0.0,0
1ochwdj,139,139.0,0.0,0
1ochwdj,140,140.0,0.0,0
1ochwdj,141,141.0,0.0,0
1ochwdj,142,142.0,0.0,0
1ochwdj,143,143.0,0.0,0
1ochwdj,144,144.0,0.0,0
1ochwdj,145,145.0,0.0,0
1ochwdj,146,146.0,0.0,0
1ochwdj,147,147.0,0.0,0
1ochwdj,148,148.0,-1.0,0
1ochwdj,149,149.0,0.0,0
1ochwdj,150,150.0,-1.0,0
1ochwdj,151,151.0,-1.0,0
1ochwdj,152,152.0,0.0,0
1ochwdj,153,153.0,0.0,0
1ochwdj,154,154.0,0.0,0
1ochwdj,155,155.0,0.0,0
1ochwdj,156,156.0,0.0,0
1ochwdj,157,157.0,-1.0,0
1ochwdj,158,158.0,0.0,0
1ochwdj,159,159.0,1.0,0
1ochwdj,160,160.0,0.0,0
1ochwdj,161,161.0,0.0,0
1ochwdj,162,162.0,0.0,0
1ochwdj,163,163.0,-1.0,0
1ochwdj,164,164.0,0.0,0
1ochwdj,165,165.0,1.0,0
1ochwdj,166,166.0,0.0,0
1ochwdj,167,167.0,0.0,0
1ochwdj,168,168.0,0.0,0
1ochwdj,169,169.0,1.0,0
1ochwdj,170,170.0,0.0,0
1ochwdj,171,171.0,0.0,0
1ochwdj,172,172.0,0.0,0
1ochwdj,173,173.0,0.0,0
1ochwdj,174,174.0,0.0,0
1ochwdj,175,175.0,1.0,0
1ochwdj,176,176.0,1.0,0
1ochwdj,177,177.0,0.0,0
1ochwdj,178,178.0,0.0,0
1ochwdj,179,179.0,0.0,0
1ochwdj,180,180.0,0.0,0
1ochwdj,181,181.0,0.0,0
1ochwdj,182,182.0,0.0,0
1ochwdj,183,183.0,1.0,0
1ochwdj,184,184.0,0.0,0
1ochwdj,185,185.0,1.0,0
1ochwdj,186,186.0,0.0,0
1ochwdj,187,187.0,0.0,0
1ochwdj,188,188.0,0.0,0
1ochwdj,189,189.0,0.0,0
1offyq5,0,0.0,0.0,0
1offyq5,1,1.0,0.0,0
1offyq5,2,2.0,0.0,0
1offyq5,3,3.0,0.0,0
1oftuzb,0,0.0,1.0,0
1oftuzb,1,1.0,-1.0,0
1oftuzb,2,2.0,1.0,0
1oftuzb,3,3.0,0.0,0
1oftuzb,4,4.0,0.0,0
1oftuzb,5,5.0,-1.0,0
1oftuzb,6,6.0,1.0,0
1oftuzb,7,7.0,0.0,0
1oftuzb,8,8.0,1.0,0
1oftuzb,9,9.0,0.0,0
1oftuzb,10,10.0,0.0,0
1oftuzb,11,11.0,-1.0,0
1oftuzb,12,12.0,-1.0,0
1oftuzb,13,13.0,0.0,0
1oftuzb,14,14.0,-1.0,0
1oftuzb,15,15.0,-1.0,0
1oftuzb,16,16.0,-1.0,0
1oftuzb,17,17.0,1.0,0
1oftuzb,18,18.0,0.0,0
1oftuzb,19,19.0,0.0,0
1oftuzb,20,20.0,0.0,0
1oftuzb,21,21.0,-1.0,0
1oftuzb,22,22.0,0.0,0
1oftuzb,23,23.0,0.0,0
1oftuzb,24,24.0,0.0,0
1oftuzb,25,25.0,-1.0,0
1oftuzb,26,26.0,-1.0,0
1oftuzb,27,27.0,-1.0,0
1oftuzb,28,28.0,0.0,0
1oftuzb,29,29.0,-1.0,0
1oftuzb,30,30.0,1.0,0
1oftuzb,31,31.0,0.0,0
1oftuzb,32,32.0,-1.0,0
1oftuzb,33,33.0,0.0,0
1oftuzb,34,34.0,0.0,0
1oftuzb,35,35.0,-1.0,0
1oftuzb,36,36.0,-1.0,0
1oftuzb,37,37.0,1.0,0
1oftuzb,38,38.0,1.0,0
1oftuzb,39,39.0,1.0,0
1oftuzb,40,40.0,1.0,0
1oftuzb,41,41.0,1.0,0
1oftuzb,42,42.0,1.0,0
1oftuzb,43,43.0,1.0,0
1oftuzb,44,44.0,0.0,0
1oftuzb,45,45.0,0.0,0
1oftuzb,46,46.0,0.0,0
1oftuzb,47,47.0,0.0,0
1oftuzb,48,48.0,0.0,0
1oftuzb,49,49.0,0.0,0
1oftuzb,50,50.0,0.0,0
1oftuzb,51,51.0,0.0,0
1oftuzb,52,52.0,0.0,0
1oftuzb,53,53.0,0.0,0
1oftuzb,54,54.0,0.0,0
1oftuzb,55,55.0,0.0,0
1oftuzb,56,56.0,0.0,0
1oftuzb,57,57.0,0.0,0
1oftuzb,58,58.0,0.0,0
1oftuzb,59,59.0,0.0,0
1oftuzb,60,60.0,0.0,0
1oftuzb,61,61.0,0.0,0
1ogd6m2,0,0.0,1.0,0
1ogd6m2,1,1.0,1.0,0
1ogd6m2,2,2.0,1.0,0
1ogd6m2,3,3.0,0.0,0
1ogd6m2,4,4.0,0.0,0
1ogd6m2,5,5.0,1.0,0
1ogd6m2,6,6.0,0.0,0
1ogd6m2,7,7.0,1.0,0
1ogd6m2,8,8.0,1.0,0
1ogd6m2,9,9.0,1.0,0
1ogd6m2,10,10.0,0.0,0
1ogd6m2,11,11.0,1.0,0
1ogd6m2,12,12.0,1.0,0
1ogd6m2,13,13.0,0.0,0
1ogd6m2,14,14.0,0.0,0
1ogd6m2,15,15.0,1.0,0
1ogd6m2,16,16.0,1.0,0
1ogd6m2,17,17.0,1.0,0
1ogd6m2,18,18.0,0.0,0
1ogd6m2,19,19.0,0.0,0
1ogd6m2,20,20.0,1.0,0
1ogd6m2,21,21.0,1.0,0
1ogd6m2,22,22.0,1.0,0
1ogd6m2,23,23.0,1.0,0
1ogd6m2,24,24.0,0.0,0
1ogd6m2,25,25.0,1.0,0
1ogd6m2,26,26.0,1.0,0
1ogd6m2,27,27.0,1.0,0
1ogd6m2,28,28.0,1.0,0
1ogd6m2,29,29.0,1.0,0
1ogd6m2,30,30.0,1.0,0
1ogd6m2,31,31.0,1.0,0
1ogd6m2,32,32.0,0.0,0
1ogd6m2,33,33.0,-1.0,0
1ogd6m2,34,34.0,-1.0,0
1ogd6m2,35,35.0,0.0,0
1ogd6m2,36,36.0,0.0,0
1ogd6m2,37,37.0,0.0,0
1ogd6m2,38,38.0,0.0,0
1ohmz2p,0,0.0,-1.0,0
1ohmz2p,1,1.0,1.0,0
1ohmz2p,2,2.0,-1.0,0
1ohmz2p,3,3.0,1.0,0
1ohmz2p,4,4.0,-1.0,0
1ohmz2p,5,5.0,-1.0,0
1ohmz2p,6,6.0,1.0,0
1ohmz2p,7,7.0,1.0,0
1ohmz2p,8,8.0,-1.0,0
1ohmz2p,9,9.0,-1.0,0
1ohmz2p,10,10.0,0.0,0
1ohmz2p,11,11.0,0.0,0
1ohmz2p,12,12.0,0.0,0
1ohmz2p,13,13.0,0.0,0
1ohmz2p,14,14.0,0.0,0
1ohmz2p,15,15.0,0.0,0
1ohmz2p,16,16.0,0.0,0
1ohmz2p,17,17.0,0.0,0
1ohmz2p,18,18.0,0.0,0
1ohmz2p,19,19.0,0.0,0
1ohmz2p,20,20.0,0.0,0
1ohmz2p,21,21.0,0.0,0
1ohmz2p,22,22.0,0.0,0
1ohmz2p,23,23.0,0.0,0
1ohmz2p,24,24.0,0.0,0
